order_id,product_id,store_id,product_name,city,date_of_sale,quantity,sales_amount
67,197,7,Hat,Port Lindafort,2000-01-26,3,16.27
25,74,6,Salad,East Robert,2024-10-06,5,11.550869372399704
43,949,10,Towels,West Danielfurt,2024-03-30,3,30.79
68,623,7,Chips,Davidhaven,2025-08-28,7,59.85
31,710,6,Pizza,Obrienfurt,2011-06-26,2,29.92
48,674,6,Soap,East Michaelfort,2023-08-12,10,13.92
22,807,4,Shoes,New Amy,2010-12-16,10,21.31
39,704,1,Ball,South Daniel,2023-12-06,7,48.93
16,892,2,Mouse,South Christopher,2015-02-22,3,46.1
83,479,6,Bike,Cynthiamouth,2015-10-13,1,58.6
47,611,1,Soap,Lake Kristinside,2021-11-13,2,12.37
54,858,6,Table,Cliffordfort,2021-11-13,4,73.54
37,287,10,Hat,East Richardhaven,2024-11-27,4,31.92
42,641,4,Chicken,Dunnhaven,2007-05-20,8,42.72
6,654,7,Keyboard,Lisaville,2017-11-10,6,13.66
20,742,10,Ball,Kevinshire,2024-05-14,2,71.8
57,746,6,Salad,New Nicholas,2008-05-12,4,42.98
55,666,7,Bike,Larsonville,2008-11-06,10,14.94
61,717,5,Computer,Port Sharon,2023-06-17,6,69.87
98,276,7,Cheese,East Jose,2014-10-08,1,73.76
42,747,9,Keyboard,New Johnside,2000-07-08,8,30.8
40,630,4,Computer,Brandonchester,2021-06-21,6,44.56
86,598,10,Shirt,South Ivanborough,2019-08-27,7,14.89
23,292,2,Tuna,Amberport,2007-11-23,7,14.44
52,151,10,Towels,New Kristin,2002-10-29,5,25.41
39,901,4,Soap,Donaldfurt,2026-03-10,5,26.41
81,876,7,Cheese,North Tiffanymouth,2000-07-19,4,64.38
81,192,3,Chicken,East Christian,2020-08-25,10,40.11
61,873,8,Chicken,Hallmouth,2021-06-02,1,30.98940754087929
34,392,10,Mouse,Rogerport,2019-04-07,1,19.15
16,552,10,Hat,Jamesburgh,2016-04-15,8,46.29
77,878,10,Bacon,North Robertmouth,2004-06-12,3,15.52
12,744,8,Computer,Ericastad,2018-02-01,4,53.84
34,304,5,Bike,East Manuel,2001-06-03,5,53.7
21,332,8,Computer,North Devinton,2018-09-07,6,18.6
68,60,4,Ball,Morganborough,2018-08-03,6,37.84
33,94,8,Shirt,East Curtis,2018-08-20,6,18.14
94,734,4,Computer,Johnsonton,2025-04-17,6,51.34
60,436,3,Computer,West Robert,2000-07-21,1,62.86849614273411
46,709,3,Bike,Rojaschester,2008-01-21,10,29.46
29,818,1,Towels,Angelamouth,2010-04-22,7,45.83
58,737,9,Sausages,Taylorfurt,2020-04-08,1,30.77
85,387,1,Chair,Dwayneshire,2001-09-28,7,12.89
55,540,7,Chair,Amystad,2012-04-27,4,66.54
32,776,7,Table,Kimberlyside,2001-04-11,1,20.7
42,749,1,Pants,Jasonberg,2000-02-09,2,31.76
38,149,8,Chair,Richardview,2016-09-07,9,21.23
60,984,5,Shoes,Martinview,2006-04-06,1,36.47
20,200,5,Shoes,North Kevinport,2018-11-19,4,58.83
25,887,1,Car,Reedside,2021-10-31,4,58.7
61,543,1,Ball,Pagemouth,2020-02-19,5,71.1
55,756,4,Car,Lawrencehaven,2008-05-10,6,43.32
45,876,3,Chips,Lake Kathyburgh,2017-12-16,0,68.62
91,360,8,Tuna,South Erikaton,2003-02-03,0,68.43
78,632,5,Hat,Kellychester,2001-01-22,8,35.87
67,851,6,Towels,New Jonathanbury,2010-05-17,7,33.18
73,841,5,Towels,Schmidthaven,2009-10-06,7,16.89
67,266,9,Shoes,South Jessicaview,2014-09-11,8,35.91
46,289,4,Shoes,North Travis,2009-05-27,1,60.2
51,942,1,Sausages,West Brian,2011-10-23,4,17.89
36,466,10,Chips,Tinatown,2009-06-06,10,23.64
87,773,1,Bike,Bartonstad,2012-03-12,6,25.25
1,71,5,Table,Heatherhaven,2008-08-16,3,56.7
90,552,6,Chicken,Stuartfort,2012-01-29,3,46.55
58,739,4,Fish,Isaacview,2007-08-10,10,48.75
38,349,9,Chicken,Andrewport,2011-08-16,6,28.97
60,543,7,Ball,Millerport,2021-10-24,4,28.87
51,825,5,Pants,West John,2010-07-14,1,30.19
32,376,10,Chips,South Jameshaven,2020-09-20,6,11.22
45,488,8,Sausages,Port Meganshire,2026-02-17,1,69.24
18,256,3,Tuna,Longmouth,2025-01-10,2,63.81
81,857,4,Hat,Jamesville,2012-10-07,8,13.18
28,564,9,Ball,Wagnerborough,2018-11-01,4,31.92
2,708,3,Bike,Mcclainton,2013-08-06,5,67.86
51,440,4,Gloves,New Cherylfort,2011-05-30,3,72.26
71,517,10,Hat,Saundersbury,2014-01-21,5,34.97
36,714,6,Pants,Johnmouth,2011-08-05,3,14.7
62,726,9,Keyboard,East Allisonmouth,2025-01-20,7,31.54
77,156,2,Hat,North Sydneybury,2006-06-05,9,16.5
34,117,10,Keyboard,Harrisonport,2012-09-12,2,29.23
15,987,2,Computer,Arthurborough,2006-07-21,8,73.22
19,354,3,Sausages,New Kevinton,2010-07-30,8,54.15
67,389,4,Fish,Martintown,2021-05-02,4,23.74
74,249,10,Sausages,Thompsonside,2025-06-16,6,27.38
33,411,1,Soap,Heidibury,2005-11-19,4,54.85
14,694,9,Soap,Phelpston,2001-03-24,10,56.4
34,257,6,Hat,Greenmouth,2004-08-22,5,41.3
19,711,3,Computer,Port Joanne,2025-08-27,7,63.75
15,221,7,Sausages,West Katherine,2020-04-17,0,60.57
85,147,1,Pizza,Joshuaburgh,2007-11-07,0,66.7
8,395,10,Sausages,Port Russellmouth,2014-06-28,5,71.21
67,659,9,Car,Matthewport,2011-01-28,7,32.97
24,296,9,Mouse,Grahamview,2002-02-25,7,12.9
9,982,1,Salad,Lake Seanshire,2012-11-30,1,52.35
16,736,4,Tuna,West Tina,2012-08-17,3,63.62
75,295,2,Pizza,South Haley,2005-06-07,5,28.85
14,88,9,Ball,Jonesland,2009-10-11,2,74.7
12,597,10,Chips,West Andrewville,2003-06-10,0,12.81
88,856,5,Hat,Lake Ericamouth,2026-08-01,10,46.1
27,474,4,Soap,South Logan,2026-03-04,8,45.9
7,744,1,Gloves,Johnsonchester,2000-08-25,1,12.54
8,427,9,Shoes,Gabrielleburgh,2003-04-16,3,46.35
49,819,1,Gloves,Jamesside,2001-12-23,0,66.19
81,435,3,Pants,South Paige,2024-09-13,7,67.8
24,741,9,Pizza,Hurstton,2011-11-12,4,69.0
50,386,7,Chair,Sallyport,2009-04-25,8,67.58
79,901,6,Mouse,East Cheryl,2000-08-16,8,15.9
39,547,5,Ball,Graybury,2021-03-31,4,33.78
85,444,9,Soap,Hernandezstad,2007-07-05,4,27.17
52,979,2,Car,North Davidberg,2016-02-24,5,69.21
31,887,1,Cheese,Walkerberg,2018-07-18,4,29.14
69,66,7,Pants,New Janetberg,2012-12-19,1,69.94
25,338,7,Table,North Marissa,2017-01-20,5,27.5
6,445,10,Sausages,Dylanville,2024-12-16,2,62.67
48,451,8,Towels,Lake Danielle,2020-03-08,10,62.75
40,713,1,Chicken,East Dianechester,2011-09-20,5,47.46
47,147,2,Shirt,Millerfort,2009-11-12,5,61.14
26,985,10,Chicken,Laurentown,2011-08-21,4,67.39
91,420,6,Ball,Ellenborough,2026-01-12,2,45.68
78,771,1,Car,Susanstad,2003-02-12,4,15.26
68,843,3,Soap,South Jose,2010-01-14,10,49.74
63,729,1,Salad,Morenoside,2007-12-25,4,17.58
28,491,6,Fish,New Stephaniemouth,2004-01-30,7,49.54
54,792,1,Shoes,Lewisport,2006-12-01,5,13.57
91,735,9,Fish,Brittanyfort,2005-06-01,2,54.16
95,54,4,Chips,Collierhaven,2019-06-25,8,28.67
45,649,4,Chicken,Smithside,2026-10-27,6,61.89
39,921,8,Hat,Rodriguezside,2017-05-05,8,60.13
35,771,8,Tuna,Figueroaland,2003-05-10,5,18.2
29,998,10,Chips,Denisemouth,2010-04-05,1,74.52
63,854,10,Hat,Derekburgh,2013-05-04,2,69.93
13,464,3,Table,New Juliaborough,2014-09-08,8,48.67
99,386,7,Fish,Michelechester,2021-03-18,6,17.3
1,689,5,Shirt,Lake Craigville,2007-06-11,3,32.14
57,323,3,Bacon,West Amy,2019-04-08,0,21.81
96,798,10,Cheese,Berrychester,2005-11-26,7,59.16
46,455,4,Table,Gibbsburgh,2002-12-04,6,20.87
17,372,9,Keyboard,New Markstad,2010-09-28,0,54.29
11,227,5,Shoes,South Jared,2023-04-15,9,67.49
57,340,10,Tuna,Lake Adrian,2021-10-21,9,37.76
34,160,5,Cheese,Garciamouth,2004-09-22,6,72.14
83,727,2,Bacon,Jonathanview,2018-11-19,9,17.66
76,340,6,Sausages,Port Williamland,2015-11-21,8,54.62
97,416,1,Sausages,Lake Stacey,2016-11-14,6,28.72
68,437,3,Cheese,West Ana,2017-11-18,2,10.9
39,327,10,Towels,Jonathonville,2022-03-11,3,10.84
97,866,7,Hat,West Oliviaside,2008-06-18,2,62.14
74,498,7,Salad,Lake Brett,2012-02-02,9,32.39
86,448,1,Car,New Lauren,2026-02-09,2,28.58
33,705,6,Sausages,South Craigfurt,2015-10-10,1,71.46
72,486,7,Pizza,Lake Micheleville,2024-09-04,3,10.53
67,537,5,Pants,North Christopher,2009-05-27,10,41.12
63,605,4,Gloves,South Wayne,2009-03-30,5,18.99
39,541,9,Mouse,Carolstad,2008-04-03,6,66.78
32,107,1,Fish,East Brookestad,2015-11-01,9,65.81
53,318,4,Fish,Cordovashire,2017-03-11,3,74.23
46,375,3,Sausages,South Donald,2003-10-25,7,44.6
9,739,7,Shirt,Lanestad,2014-01-23,4,70.46
79,593,5,Shoes,South Corymouth,2024-06-25,1,14.35
95,722,10,Soap,New Johnmouth,2023-03-30,2,10.98
79,279,4,Computer,Shannonfurt,2022-04-10,0,68.19
20,736,6,Fish,Noahfort,2025-06-08,1,60.5
32,432,9,Table,Lake Kevin,2024-05-11,9,61.94
92,779,9,Towels,Davidborough,2007-04-15,8,59.75
55,145,1,Gloves,New Abigail,2025-06-28,3,45.12
0,219,3,Car,Sloanstad,2008-04-01,3,51.84
67,868,1,Chips,Lake Barbaraville,2001-09-01,10,63.45
73,608,9,Soap,New Sara,2013-01-15,5,34.7
46,866,1,Chips,Coleview,2014-12-20,1,40.39
97,813,6,Mouse,South Nicole,2022-03-18,4,18.2
6,329,8,Gloves,East David,2023-10-31,3,67.8
45,537,10,Soap,Conniefort,2005-07-01,8,61.71
42,109,10,Cheese,Paulview,2014-12-19,7,51.84
51,564,1,Towels,Port Amanda,2022-05-12,1,51.1
83,148,6,Shirt,East Micheleborough,2001-11-22,3,73.56
72,576,1,Fish,Sarahfort,2008-01-19,10,18.1
76,582,1,Gloves,New Ericberg,2007-07-27,10,71.8
13,326,4,Chips,Lake Carlmouth,2007-02-21,1,18.96
89,159,1,Shirt,Dennismouth,2010-12-13,5,47.2
22,392,9,Shirt,Port Crystal,2002-04-10,5,52.75
76,915,9,Cheese,Lisaberg,2004-05-18,9,64.72
33,548,10,Mouse,Fullerstad,2021-03-08,7,64.98
7,513,7,Shoes,Jonathanton,2013-09-24,6,60.82
91,542,4,Ball,East Denisebury,2024-10-15,9,29.14
82,780,7,Car,Douglasberg,2010-09-21,5,73.31
47,221,5,Gloves,West Nicoleburgh,2007-01-12,3,46.3
62,701,2,Pants,Lake Vanessa,2014-10-19,4,71.51
7,385,1,Mouse,West Jeff,2000-12-03,7,43.28
52,413,3,Towels,South Randymouth,2026-08-22,0,50.18
0,113,4,Cheese,Taylorberg,2020-12-21,0,69.98
35,536,2,Keyboard,Simmonsbury,2009-11-15,7,67.84
8,206,6,Bike,Lake Matthewland,2015-06-06,2,64.5
32,149,1,Hat,Schaeferfort,2000-08-02,10,24.16
65,802,3,Chips,New Benjaminfort,2026-02-10,3,64.6270950959407
52,751,2,Cheese,West Sheenashire,2011-04-25,10,65.82
92,516,10,Pants,Jamesstad,2017-01-23,7,39.87
67,704,1,Chicken,South Nicoleberg,2016-09-25,0,38.12
83,947,3,Pants,Stephanieport,2007-02-17,9,30.9
95,202,10,Chips,Taraberg,2021-12-22,10,58.28
7,641,4,Shirt,Travisview,2017-05-09,0,70.95
43,110,6,Cheese,North Sherri,2024-04-27,8,71.16
82,455,3,Hat,West Alexa,2011-07-27,2,60.21
91,63,9,Pizza,North Ginabury,2024-07-18,7,15.91
71,181,9,Ball,Amberview,2022-06-14,1,32.12
53,772,9,Bike,East Nicholasshire,2019-10-21,9,53.74
61,854,8,Chips,Greenfurt,2009-10-14,9,55.42
76,326,6,Bacon,Lake Jessica,2020-03-03,10,55.78
24,865,6,Hat,Lake Derek,2006-05-25,0,23.67
69,482,3,Pizza,Lake Brandon,2006-06-02,7,66.2
87,158,7,Towels,West Daleport,2000-08-27,5,17.31
29,473,8,Towels,North Kaylaside,2022-03-10,8,23.71
25,124,6,Soap,Markview,2011-09-09,1,16.59
87,909,7,Car,Scottmouth,2016-11-15,4,25.94
83,402,7,Shoes,Robinsonville,2018-02-25,2,70.63
56,177,8,Towels,Dwaynebury,2019-12-18,7,23.52
25,987,8,Tuna,Hoffmanside,2002-05-01,7,74.65
77,692,2,Tuna,Markburgh,2007-09-15,7,44.49
20,818,3,Fish,East Fernandoton,2008-09-21,10,74.98
27,168,2,Sausages,Brianburgh,2018-09-07,0,55.25
28,928,6,Shoes,East Monica,2026-03-08,0,19.76
82,604,8,Keyboard,Jasonborough,2014-03-13,1,24.45
30,145,10,Fish,East Thomas,2014-09-23,5,24.62
85,365,9,Ball,Robertfurt,2011-11-09,1,63.36
83,642,2,Chips,South Bethany,2000-02-14,6,48.19
75,415,3,Shirt,Victoriaton,2022-10-08,8,17.77
1,277,1,Chicken,Williamport,2006-02-02,1,49.28
10,941,3,Keyboard,Davidbury,2024-05-15,1,38.98
35,931,7,Keyboard,East Jennifer,2006-03-03,1,23.68
38,665,4,Bacon,Perezchester,2000-05-21,0,37.15
91,532,9,Towels,Edgarburgh,2015-09-21,9,61.1
57,304,7,Pants,Ricefurt,2009-06-19,5,53.85
79,269,6,Shoes,East Kristinfurt,2012-11-06,3,41.14
63,285,9,Car,Pamelatown,2016-08-14,8,73.21
10,678,3,Chicken,Patelville,2009-11-20,0,28.12
50,718,10,Cheese,South Josephberg,2009-10-28,10,32.15
58,76,10,Car,East Dawn,2009-05-11,1,48.0
60,651,2,Car,Mullenfurt,2000-01-23,5,39.28
39,467,2,Fish,New Jenniferburgh,2001-05-22,5,36.26
21,890,6,Mouse,Marcusfort,2026-08-11,7,17.56
13,216,3,Ball,New Jamie,2008-08-28,3,15.5
80,481,3,Chicken,Michelleborough,2008-09-11,6,22.64
67,869,7,Soap,New Eric,2020-04-19,6,23.19
67,513,4,Soap,Kathleenmouth,2008-11-28,10,56.42
34,206,7,Chair,Monroefurt,2010-05-14,4,53.31
59,820,3,Pants,North Ginaview,2006-07-20,5,30.28
62,591,4,Chair,South Harryview,2008-02-20,1,12.71
2,418,3,Shirt,Melissaview,2003-12-07,0,46.3
58,940,5,Pants,East Marc,2011-01-25,1,48.9
75,706,3,Ball,North Cheryl,2009-03-12,8,12.25
3,872,5,Computer,Kirbyburgh,2021-03-08,0,70.54
28,495,10,Mouse,Angelburgh,2020-07-12,3,15.5
4,292,6,Towels,Lake Jerrybury,2022-08-13,8,74.7
64,263,2,Ball,Amandaside,2003-01-04,10,24.8
34,144,6,Salad,East Sherylton,2002-07-13,2,51.58
97,468,9,Chicken,West Heather,2026-04-13,5,46.0
42,112,4,Salad,Alexanderview,2024-11-05,2,40.34
32,565,8,Pizza,Lewisshire,2022-08-12,7,66.26
4,235,6,Sausages,Port Claudiaborough,2010-05-07,2,65.74
23,655,10,Mouse,Debramouth,2006-08-19,3,68.91
70,181,3,Sausages,Lake Shari,2026-07-27,3,16.47
44,734,2,Salad,Port Briantown,2005-05-26,8,36.36
99,204,9,Car,East Belindaborough,2017-01-03,9,60.13
50,560,7,Chicken,Jessicaside,2017-09-26,6,34.22
8,996,7,Sausages,Susanfort,2015-11-23,6,15.4
97,775,6,Chicken,Carrilloberg,2011-03-18,0,48.9
29,912,6,Pants,Port Jeffreybury,2010-01-29,2,73.52
93,228,7,Shirt,New Kelliport,2023-10-04,9,47.23
73,661,10,Pants,Isaacfort,2011-05-06,10,26.47
21,775,10,Chair,New Samuelborough,2008-06-25,5,22.92
23,241,1,Fish,Phillipstad,2012-03-08,2,62.2
57,133,2,Shoes,Lake Jameschester,2019-03-29,7,25.31
38,722,7,Pizza,West Brenda,2002-05-21,6,60.26
32,436,2,Ball,East Angela,2002-09-22,5,12.35
66,950,3,Pizza,Fishermouth,2020-10-15,7,21.7
45,241,9,Towels,South Albertside,2017-10-10,10,15.89
86,827,10,Chips,Marieville,2014-11-15,0,43.85
36,358,1,Pants,Lake Jonathan,2016-02-03,6,60.78
29,518,10,Pants,Jenniferville,2012-01-15,1,37.34
93,445,2,Chair,Dianaville,2011-07-03,8,34.33
84,796,6,Fish,North Mary,2001-01-29,1,54.1
2,358,7,Pizza,South Rodneyburgh,2000-01-11,7,30.91
84,760,2,Ball,North Amanda,2012-05-22,10,68.73
64,589,4,Fish,South Jessicaborough,2022-06-14,6,72.15
13,887,8,Soap,Marthahaven,2013-06-25,0,49.54
95,318,5,Ball,Frankbury,2007-11-11,7,51.39
31,922,1,Shirt,South Brenda,2019-03-17,6,35.41
58,211,10,Pizza,Amandabury,2017-08-09,6,46.41
36,717,7,Keyboard,East Chrishaven,2019-03-13,6,52.1
88,722,3,Shirt,Lake Brandi,2013-02-20,7,23.21
68,612,4,Computer,West Jennifer,2014-01-12,0,11.32
3,346,9,Soap,South William,2014-01-23,0,68.8
35,915,2,Car,East Kylemouth,2008-02-04,7,56.3
48,694,1,Soap,Lake Kendrachester,2002-04-29,4,21.23
15,193,2,Bike,East Barbaraland,2016-06-12,2,12.37
58,596,7,Table,Andrewhaven,2024-01-02,5,13.66
36,77,7,Chair,Jorgeview,2026-01-13,7,39.11
63,321,6,Gloves,West Dustinfurt,2015-09-30,5,54.61
14,896,9,Sausages,South Nicole,2001-01-12,7,30.91
69,993,9,Chair,New Sue,2011-01-23,7,46.22
65,157,10,Bacon,Port Anthonyfurt,2011-06-26,2,44.68
83,273,5,Computer,New Nicholasstad,2017-03-31,10,33.76
26,513,1,Salad,North Caitlin,2005-09-24,5,32.9
41,166,4,Sausages,Port Juanfurt,2005-05-05,9,20.44
66,690,9,Pants,Vazquezburgh,2013-01-22,0,30.63
17,173,8,Tuna,North Yolandaville,2015-10-05,1,22.18
85,793,9,Pants,East Michelle,2010-02-20,2,34.18
93,299,7,Fish,Jasonborough,2010-12-07,8,19.56
87,427,5,Gloves,North Jeffrey,2018-12-05,1,61.34
82,319,2,Gloves,Burtonside,2006-04-13,7,65.38
46,754,7,Soap,North Blakeburgh,2023-01-07,9,71.58
84,329,6,Fish,Lake Steven,2007-04-10,2,64.27
66,822,1,Fish,Lisaville,2006-07-29,8,34.8
27,631,2,Keyboard,Allisonville,2023-05-30,3,46.66
84,883,4,Fish,West Debbie,2001-09-09,6,25.49
57,601,3,Pants,East Brandon,2024-03-29,7,11.6
44,732,3,Sausages,Port Kimberlymouth,2009-02-21,1,37.7
95,446,9,Pizza,Mcdowellton,2016-08-06,3,66.42
33,705,6,Hat,Larrymouth,2007-01-29,4,18.48
89,56,3,Pants,Tamaraside,2011-11-26,10,11.61
84,610,10,Salad,Stonetown,2018-03-12,10,53.66
46,917,6,Ball,New Natalieborough,2004-10-25,3,15.2
34,587,8,Pizza,East Bradleyton,2026-08-21,10,24.78
91,357,9,Chips,New Jeffrey,2004-09-13,9,45.67
45,364,4,Tuna,Perezmouth,2020-03-31,5,24.54
9,268,4,Mouse,East Andreamouth,2016-06-16,5,28.13
69,398,4,Mouse,Blairmouth,2010-09-20,5,24.29
62,833,10,Ball,New Laura,2006-06-05,8,12.75
94,509,7,Pizza,North Ronnieland,2023-09-15,6,11.7
64,661,6,Bacon,New Alexandershire,2020-10-14,3,41.14
69,522,7,Salad,Emmashire,2004-06-03,3,26.68
1,369,10,Soap,Port Danielleton,2012-06-19,7,68.15
81,801,8,Keyboard,North Curtistown,2007-12-16,5,46.74
89,481,3,Pizza,Coxfort,2010-02-10,4,45.22
52,241,1,Sausages,West Julie,2016-06-02,6,39.32
69,671,3,Salad,West Evanberg,2007-08-21,2,23.55
65,695,10,Hat,North Daniel,2018-04-01,5,38.97
66,126,2,Pants,North Jeffrey,2000-04-17,9,37.68
36,346,9,Cheese,Lowechester,2023-07-04,1,27.56
40,987,7,Hat,East Michaelland,2022-06-19,10,50.38
98,339,9,Towels,West Johnmouth,2024-10-18,2,58.8
38,76,6,Hat,West Bradfurt,2019-06-09,5,27.11
11,379,9,Bacon,North Victoriaville,2002-11-10,10,10.76
0,257,5,Pants,Susanburgh,2021-10-13,9,14.84
69,970,5,Computer,Davishaven,2023-01-16,6,13.4
89,507,6,Car,New Andreatown,2011-09-18,8,53.23
58,591,3,Towels,Annaside,2012-03-18,7,43.56
22,199,1,Chicken,South Kennethberg,2024-07-28,7,34.38
43,737,10,Chips,South Jesse,2024-03-09,10,44.68
8,110,6,Cheese,South Michaelberg,2000-03-08,3,36.77
90,441,10,Towels,West Soniamouth,2008-05-18,0,14.5
54,986,8,Fish,Reginaldburgh,2025-10-25,3,36.95
71,353,9,Chair,Fitzpatrickbury,2022-11-21,10,65.29
39,973,4,Car,Lake Austin,2010-03-14,1,26.1
89,762,5,Gloves,South Jeremiah,2020-06-03,8,62.55
99,803,8,Mouse,Jonesmouth,2025-10-12,1,63.95
59,457,10,Soap,Jasminmouth,2010-10-26,4,61.4
72,94,10,Hat,East Reginaburgh,2011-12-22,2,62.4
94,444,1,Chair,Lake Brandon,2011-02-03,8,71.98
61,741,5,Hat,Mitchellberg,2005-02-06,6,24.33
76,472,8,Pizza,South Angelachester,2022-09-13,6,30.84
68,323,6,Chair,South Devin,2000-08-24,9,31.31
61,355,5,Car,Karenbury,2005-05-06,6,23.31
39,660,7,Salad,South Diana,2002-10-16,6,45.94
60,69,10,Chips,Tinaberg,2005-01-20,2,59.45
100,225,7,Chicken,Kingville,2014-11-15,7,33.1
88,341,2,Ball,Kimberlychester,2003-10-13,8,36.9
13,328,5,Keyboard,East Amber,2017-06-15,4,73.9
21,244,2,Soap,New Michael,2017-08-23,9,33.8
85,643,5,Bacon,Port Brentbury,2000-01-15,4,19.46
97,129,2,Chair,South Shaunview,2021-05-22,2,17.5
86,822,4,Hat,Anthonychester,2013-12-06,9,12.56
26,529,2,Bacon,North Anita,2025-05-16,3,28.24
13,872,5,Chair,West Jamesside,2023-11-03,1,28.57
58,740,6,Bike,Anthonyview,2002-09-16,8,61.23
37,803,3,Soap,Murphystad,2020-10-09,7,45.8
32,552,1,Mouse,West Kenneth,2023-07-03,5,72.34
98,814,7,Gloves,Allenfort,2024-10-22,1,53.26
79,966,6,Gloves,Allenmouth,2001-09-07,8,15.82
72,336,10,Chicken,New Stevenshire,2023-11-24,1,64.67
1,818,4,Gloves,New Kenneth,2026-10-04,0,67.53
65,193,8,Fish,Port Douglas,2006-11-04,4,60.77
41,446,9,Computer,Clarkchester,2003-02-17,3,29.17
37,945,9,Sausages,West Mary,2014-01-07,2,74.2
82,192,9,Shirt,Curtisport,2003-03-03,8,35.17
19,531,2,Pants,Josefurt,2023-07-01,2,49.85
33,549,8,Shoes,Lake Regina,2004-08-23,9,62.79
30,529,8,Salad,Marvinstad,2021-01-07,0,38.7
6,699,8,Pizza,Holmesshire,2005-04-07,10,34.95
41,813,2,Towels,Brownport,2022-02-07,0,54.64
21,539,9,Bacon,West Kevinport,2003-02-02,9,58.86
62,784,3,Shoes,Higginston,2013-02-16,2,15.65
19,359,3,Chips,North Williamberg,2004-01-26,4,19.45
85,627,5,Pizza,Robinsonshire,2005-10-08,10,20.1
44,205,4,Shoes,South Jessica,2024-11-29,5,26.44
52,679,3,Towels,Lake Heather,2011-01-30,3,27.43
5,70,2,Car,West Crystal,2008-06-23,9,44.98
54,106,4,Gloves,Stevenshaven,2016-06-09,1,47.16
70,73,1,Salad,East Eric,2010-09-27,4,62.4
1,990,2,Towels,Sandrachester,2015-11-25,9,61.9
62,623,7,Ball,West Adamfurt,2010-10-12,1,71.31
29,874,4,Bike,West James,2014-04-24,7,23.48
24,552,2,Chair,Boyerville,2013-12-26,1,27.95
51,545,9,Chicken,East Kaitlin,2007-03-20,3,71.41
64,859,1,Salad,Murphybury,2016-03-02,10,49.57
46,975,3,Tuna,Nancyfort,2003-12-14,0,61.8
82,793,5,Mouse,Gordonburgh,2014-05-26,6,69.43
62,312,1,Shirt,Jackville,2009-01-01,4,49.52
80,581,9,Chips,Lake Jonathanborough,2000-04-06,1,24.13
85,860,2,Shoes,West Leslie,2005-02-26,0,42.13
32,627,5,Chips,Lake Arthurville,2026-09-29,9,44.6
46,278,5,Tuna,East James,2022-01-23,7,16.8
11,187,3,Table,South Jeffrey,2002-05-01,3,44.23
34,948,3,Fish,Colemanton,2019-11-20,5,55.48
37,614,1,Mouse,Hansonstad,2022-09-28,2,52.47
55,208,6,Table,Nicoleborough,2004-08-03,5,30.94
20,296,10,Pants,West Samantha,2026-01-07,1,62.89
99,574,4,Towels,Jonestown,2010-02-03,2,11.14
19,561,8,Bacon,North Dawnfurt,2003-05-18,2,21.13
32,398,7,Pants,Port John,2010-02-26,6,50.45
33,888,3,Shoes,South Heatherburgh,2014-11-26,1,11.29
27,698,6,Tuna,Paulchester,2004-09-27,1,28.96
43,686,5,Table,Potterville,2016-05-30,10,17.81
75,256,3,Soap,Mccoyhaven,2004-11-11,0,70.15
71,414,7,Bike,Craigburgh,2000-06-26,0,71.75
39,154,9,Chair,Morganville,2026-11-27,2,16.45
65,180,7,Shoes,Haleyfurt,2020-08-15,8,58.3
81,675,6,Chips,Sparksfurt,2016-09-11,2,13.7
25,188,9,Soap,West Brendaside,2010-12-18,3,23.63
89,646,1,Keyboard,Carriefort,2009-05-11,10,44.85
20,586,7,Keyboard,Stewartborough,2022-03-24,10,47.81
88,868,1,Tuna,Smithstad,2025-08-31,5,63.92
68,289,1,Shirt,South Donaldfurt,2014-02-12,9,46.73
26,466,8,Computer,East Lisafurt,2020-10-27,4,35.71
26,214,7,Bike,East Terrance,2025-07-04,6,74.87
99,125,7,Chips,Malonetown,2011-11-20,5,32.38
59,512,5,Keyboard,Port Jenniferstad,2022-11-03,7,26.47
23,187,8,Bacon,Deborahville,2008-10-19,1,47.93
54,529,10,Fish,East Russell,2023-09-22,4,48.53
29,408,9,Computer,South Jessicabury,2017-08-22,7,26.8
97,898,4,Tuna,Tashatown,2013-01-03,4,72.17
25,451,5,Chair,Hernandeztown,2014-12-30,6,29.57
98,475,2,Keyboard,North Stephen,2003-09-10,1,31.69
1,788,3,Sausages,South Sheryl,2013-05-09,10,48.5
90,350,2,Towels,Garciastad,2006-08-08,4,39.66
91,929,10,Hat,Port Adrian,2025-03-13,1,31.71
19,422,10,Chair,East John,2020-02-03,3,36.62
64,877,2,Keyboard,Mcgeefort,2013-07-15,3,12.67
21,383,7,Chicken,Port Nicholasstad,2012-08-19,8,55.95
67,75,8,Shirt,East Kristenborough,2018-02-22,2,74.85
12,133,3,Soap,North Paulhaven,2008-01-21,1,32.81
33,152,9,Pizza,Grayhaven,2014-05-15,7,41.42
97,321,4,Cheese,Courtneychester,2001-05-25,8,46.97
16,860,9,Soap,East Daniellechester,2011-12-18,1,46.53
44,210,1,Hat,Bensonstad,2005-11-10,9,15.69
10,805,2,Car,Gordonport,2024-08-11,6,41.98
57,605,5,Soap,South Erichaven,2020-08-07,3,61.11
19,74,7,Sausages,West Bridgetside,2023-10-29,3,49.17
26,632,4,Computer,Newmanborough,2015-06-17,7,30.68
11,470,4,Fish,Eugeneville,2018-08-27,8,10.65
